TQ,FQ,TS,FS
127,151,518,107
153,224,454,72
154,191,465,93
143,250,425,85
129,195,489,90
101,114,574,114
139,250,426,88
138,218,453,94
157,283,378,85
124,203,465,111
171,342,343,47
148,202,457,96
113,169,513,108
164,258,405,76
120,208,496,79
129,212,473,89
125,159,518,101
157,219,434,93
131,161,510,101
134,173,501,95
177,306,360,60
169,243,422,69
163,286,392,62
160,283,392,68
110,121,563,109
124,214,478,87
137,200,474,92
129,185,496,93
111,145,533,114
124,180,504,95
158,306,384,55
150,233,450,70
150,241,435,77
180,326,350,47
107,130,546,120
157,228,428,90
93,96,589,125
147,214,470,72
132,215,470,86
153,266,404,80
92,100,589,122
158,291,377,77
164,273,390,76
108,175,506,114
135,218,469,81
131,198,490,84
133,195,475,100
149,186,475,93
136,213,470,84
158,251,424,70
