TQ,FQ,TS,FS
192,445,224,42
78,200,478,147
144,339,317,103
139,333,342,89
112,266,418,107
136,374,314,79
99,278,398,128
73,196,475,159
230,612,49,12
175,445,223,60
105,230,455,113
176,404,255,68
159,457,225,62
74,182,481,166
129,417,287,70
130,353,332,88
69,129,548,157
116,245,408,134
84,232,439,148
127,306,368,102
42,111,555,195
162,364,301,76
96,226,452,129
98,251,424,130
84,255,429,135
158,484,208,53
96,220,454,133
98,241,440,124
173,480,198,52
106,245,439,113
61,155,535,152
151,378,305,69
76,144,532,151
115,303,373,112
169,485,191,58
93,174,482,154
101,246,439,117
104,234,450,115
65,163,522,153
174,476,194,59
115,338,351,99
20,38,630,215
168,446,217,72
119,300,381,103
141,404,283,75
56,114,574,159
84,225,445,149
70,164,497,172
109,272,411,111
95,200,475,133
