TQ,FQ,TS,FS
124,167,502,110
149,301,377,76
133,176,480,114
112,167,508,116
159,329,355,60
129,202,486,86
90,107,569,137
131,209,462,101
154,276,385,88
123,181,487,112
158,332,353,60
160,241,418,84
129,227,455,92
157,221,442,83
109,232,472,90
139,251,434,79
161,304,373,65
149,204,449,101
86,87,584,146
144,234,440,85
142,225,441,95
176,301,364,62
162,262,416,63
160,322,353,68
111,160,524,108
171,358,334,40
139,237,437,90
164,365,316,58
167,279,399,58
110,159,525,109
142,255,435,71
153,260,423,67
158,250,426,69
88,133,543,139
148,294,382,79
142,237,419,105
109,173,512,109
142,274,410,77
139,242,443,79
129,234,436,104
128,205,484,86
139,238,430,96
132,208,455,108
107,168,513,115
105,195,492,111
147,289,399,68
168,289,381,65
176,283,378,66
115,177,506,105
164,305,370,64
