TQ,FQ,TS,FS
113,147,522,121
99,133,545,126
162,210,446,85
113,160,515,115
148,281,403,71
131,219,469,84
183,366,310,44
164,286,385,68
144,206,455,98
158,294,374,77
152,301,384,66
140,203,456,104
135,239,443,86
158,235,428,82
123,231,473,76
89,134,551,129
124,176,501,102
142,188,465,108
124,208,463,108
144,237,437,85
158,250,416,79
157,233,432,81
173,304,374,52
130,215,460,98
126,198,486,93
105,143,549,106
150,280,394,79
130,232,449,92
101,140,538,124
105,156,528,114
136,230,460,77
162,273,410,58
151,247,429,76
98,131,545,129
154,304,372,73
151,248,408,96
130,218,467,88
123,183,501,96
132,208,477,86
123,212,458,110
139,240,449,75
106,154,514,129
174,294,369,66
144,243,438,78
118,200,487,98
150,283,405,65
123,207,463,110
151,185,476,91
130,214,469,90
161,283,392,67
