TQ,FQ,TS,FS
106,48,621,128
90,55,623,135
100,50,606,147
98,50,625,130
87,45,639,132
103,44,644,112
108,85,591,119
109,110,561,123
114,105,556,128
93,50,618,142
92,48,637,126
215,440,219,29
91,42,640,130
105,64,599,135
100,118,586,99
90,53,632,128
95,67,610,131
119,45,608,131
93,44,627,139
89,43,631,140
115,53,613,122
104,61,604,134
88,51,627,137
87,52,623,141
98,49,635,121
87,49,643,124
114,95,579,115
101,47,634,121
105,56,622,120
107,56,628,112
99,98,592,114
98,70,613,122
93,45,631,134
91,63,613,136
101,99,577,126
137,121,535,110
95,47,638,123
105,108,576,114
127,108,577,91
100,51,619,133
