TQ,FQ,TS,FS
108,45,624,126
125,118,560,100
141,107,549,106
98,49,626,130
97,52,632,122
123,92,596,92
118,79,597,109
106,88,583,126
111,92,569,131
104,49,619,131
113,72,613,105
131,103,556,113
117,101,581,104
113,61,602,127
106,109,595,93
112,88,597,106
108,92,585,118
120,44,609,130
105,52,619,127
103,61,613,126
118,79,587,119
118,57,608,120
100,48,630,125
107,75,600,121
124,95,589,95
105,104,588,106
121,88,586,108
107,55,626,115
116,89,589,109
114,65,619,105
88,51,639,125
127,111,572,93
125,93,583,102
129,110,566,98
114,84,592,113
129,74,582,118
120,105,580,98
108,48,636,111
106,40,645,112
105,46,624,128
