TQ,FQ,TS,FS
107,69,600,127
95,59,619,130
112,67,589,135
86,55,620,142
83,32,652,136
98,68,620,117
111,68,608,116
84,47,624,148
92,42,619,150
85,38,630,150
93,53,632,125
109,78,581,135
97,75,607,124
95,62,601,145
75,41,663,124
85,39,646,133
80,50,627,146
118,71,582,132
85,43,628,147
93,71,603,136
125,72,594,112
106,77,588,132
81,38,640,144
79,33,642,149
109,84,600,110
77,42,650,134
89,50,624,140
95,42,639,127
94,38,640,131
104,86,598,115
78,40,650,135
91,54,629,129
88,35,641,139
91,45,631,136
88,40,636,139
104,50,606,143
101,68,617,117
94,72,612,125
96,33,652,122
110,83,587,123
