TQ,FQ,TS,FS
123,102,567,111
105,73,605,120
106,59,597,141
97,62,613,131
91,44,640,128
102,41,647,113
110,50,626,117
112,117,554,120
106,61,600,136
95,53,615,140
115,115,570,103
106,63,596,138
94,59,623,127
110,66,597,130
102,121,583,97
97,68,617,121
94,65,612,132
120,52,601,130
96,55,616,136
91,43,631,138
124,52,614,113
107,63,602,131
100,108,570,125
90,58,617,138
103,52,632,116
92,57,635,119
99,51,623,130
108,59,622,114
107,52,626,118
106,72,612,113
89,62,628,124
99,63,620,121
98,52,624,129
99,56,620,128
97,67,609,130
118,65,591,129
102,49,636,116
101,90,594,118
105,48,637,113
117,113,557,116
