TQ,FQ,TS,FS
82,28,641,152
68,43,635,157
79,30,626,168
90,74,601,138
61,25,659,158
89,64,624,126
93,48,628,134
211,544,127,21
82,38,623,160
83,63,605,152
71,40,645,147
83,34,625,161
85,71,611,136
77,40,623,163
74,73,631,125
80,63,622,138
66,43,634,160
88,34,619,162
70,32,639,162
73,65,609,156
92,36,630,145
81,30,635,157
74,31,647,151
61,30,645,167
75,36,648,144
60,33,659,151
89,76,598,140
77,37,644,145
85,69,609,140
80,38,646,139
61,32,658,152
71,43,640,149
70,31,645,157
91,67,609,136
74,41,635,153
105,77,579,142
75,28,657,143
77,43,641,142
85,28,657,133
94,69,601,139
