TQ,FQ,TS,FS
121,67,602,113
110,90,588,115
117,68,588,130
103,61,614,125
104,52,632,115
115,61,627,100
110,45,631,117
110,77,594,122
131,111,550,111
106,55,613,129
111,56,629,107
117,67,592,127
117,113,569,104
132,123,540,108
102,65,639,97
123,112,573,95
94,61,616,132
136,101,552,114
102,54,617,130
107,79,595,122
121,53,613,116
121,75,590,117
102,58,620,123
96,48,627,132
107,55,629,112
97,75,617,114
129,110,564,100
120,89,592,102
111,58,620,114
114,63,621,105
105,99,591,108
131,115,568,89
116,102,574,111
132,118,558,95
101,53,623,126
126,66,590,121
105,50,635,113
117,104,580,102
121,68,617,97
111,51,619,122
