TQ,FQ,TS,FS
125,64,605,109
112,93,585,113
124,74,582,123
103,58,617,125
103,55,629,116
110,51,637,105
114,49,627,113
105,67,604,127
122,74,587,120
112,70,598,123
121,83,602,97
120,73,586,124
127,115,567,94
118,76,587,122
111,77,627,88
103,59,626,115
98,71,606,128
127,58,595,123
113,69,602,119
110,69,605,119
134,68,598,103
125,85,580,113
121,110,568,104
118,107,568,110
114,67,617,105
113,127,565,98
120,72,602,109
121,75,606,101
135,126,552,90
125,89,595,94
119,120,570,94
115,85,598,105
126,117,559,101
120,80,596,107
132,111,565,95
152,119,537,95
126,124,561,92
105,58,626,114
125,75,610,93
137,116,554,96
