TQ,FQ,TS,FS
126,92,577,108
107,104,574,118
127,84,572,120
114,112,563,114
105,75,609,114
104,57,631,111
111,75,601,116
94,81,590,138
104,76,585,138
104,48,620,131
115,98,587,103
117,94,565,127
107,89,593,114
115,86,577,125
103,98,606,96
106,76,609,112
107,97,580,119
118,51,602,132
115,88,583,117
112,88,586,117
116,91,575,121
110,50,615,128
95,47,631,130
104,88,587,124
105,70,614,114
97,75,617,114
113,76,598,116
116,94,587,106
97,46,632,128
118,91,593,101
96,74,616,117
116,96,587,104
95,42,634,132
115,94,582,112
101,71,605,126
128,99,557,119
102,63,622,116
97,44,640,122
105,38,647,113
118,82,588,115
