TQ,FQ,TS,FS
125,66,603,109
119,91,587,106
142,123,533,105
118,83,592,110
114,71,613,105
128,70,618,87
117,51,625,110
115,75,596,117
138,132,529,104
108,69,599,127
122,68,617,96
125,77,582,119
108,57,625,113
128,89,574,112
107,82,622,92
110,72,613,108
134,151,526,92
137,66,587,113
116,74,597,116
115,68,606,114
138,69,597,99
149,141,524,89
129,144,534,96
108,67,608,120
117,66,618,102
106,67,625,105
119,64,610,110
117,67,614,105
124,78,600,101
124,73,611,95
101,72,618,112
126,78,605,94
112,78,598,115
128,83,593,99
113,82,594,114
134,74,582,113
111,70,615,107
110,68,616,109
143,141,544,75
122,66,604,111
