TQ,FQ,TS,FS
102,53,616,132
78,55,623,147
87,33,623,160
83,40,635,145
72,31,653,147
82,34,654,133
102,52,624,125
78,47,624,154
94,77,584,148
81,35,633,154
94,71,614,124
98,66,593,146
88,65,617,133
75,38,625,165
79,73,631,120
82,34,651,136
72,45,632,154
91,33,620,159
75,28,643,157
73,35,639,156
110,58,608,127
92,43,622,146
83,58,620,142
77,27,648,151
85,38,646,134
69,43,649,142
91,74,600,138
92,35,646,130
88,40,638,137
94,50,634,125
79,69,621,134
84,38,645,136
79,27,649,148
93,70,606,134
81,40,636,146
92,46,610,155
88,38,647,130
81,39,645,138
84,27,658,134
103,71,599,130
