TQ,FQ,TS,FS
79,29,640,155
87,80,598,138
82,31,625,165
85,69,606,143
60,25,659,159
91,62,626,124
211,520,156,16
85,71,600,147
77,36,625,165
83,57,611,152
79,70,615,139
92,78,581,152
68,32,650,153
227,502,161,13
74,76,628,125
82,65,620,136
205,536,141,21
98,63,590,152
85,63,608,147
75,71,603,154
93,35,631,144
92,64,601,146
75,68,610,150
78,71,604,150
75,37,647,144
71,72,620,140
79,34,640,150
74,29,652,148
86,68,610,139
80,40,644,139
64,34,656,149
70,44,639,150
81,67,609,146
77,31,645,150
69,44,632,158
100,78,578,147
73,27,658,145
80,74,610,139
87,37,648,131
75,33,637,158
