TQ,FQ,TS,FS
135,84,585,99
121,105,573,104
133,77,579,114
146,162,513,82
116,70,614,103
128,71,617,87
124,66,610,103
121,90,581,111
125,74,587,117
122,87,581,113
124,87,598,94
126,84,575,118
120,71,611,101
138,103,560,102
113,92,612,86
113,78,607,105
117,101,576,109
143,77,576,107
123,82,589,109
119,83,591,110
142,78,588,95
138,86,579,100
118,73,605,107
136,161,514,92
126,97,587,93
114,76,616,97
134,102,572,95
135,94,587,87
127,89,589,98
152,179,505,67
114,83,607,99
124,91,592,96
127,114,562,100
130,99,577,97
117,89,587,110
143,104,552,104
121,74,611,97
110,64,620,109
136,85,600,82
145,145,525,88
