TQ,FQ,TS,FS
145,121,548,89
126,128,550,99
123,78,578,124
126,125,550,102
110,70,614,109
119,70,618,96
127,99,577,100
105,64,607,127
134,123,538,108
103,54,614,132
114,69,616,104
122,84,575,122
113,69,613,108
118,77,586,122
120,133,571,79
109,79,606,109
97,68,609,129
143,108,545,107
114,75,596,118
102,56,618,127
144,106,560,93
138,131,534,100
107,67,611,118
99,57,618,129
116,74,610,103
113,127,565,98
134,111,563,95
112,60,621,110
115,70,608,110
118,67,617,101
96,71,619,117
109,65,618,111
125,111,565,102
107,54,622,120
107,64,612,120
130,72,584,117
104,58,627,114
108,74,610,111
118,53,632,100
138,123,547,95
