TQ,FQ,TS,FS
126,92,577,108
93,73,605,132
105,42,614,142
114,103,572,114
111,93,591,108
116,67,621,99
111,75,601,116
85,49,622,147
114,100,561,128
115,66,602,120
115,103,582,103
104,47,612,140
94,62,620,127
115,86,577,125
103,101,603,96
106,77,608,112
86,55,622,140
127,74,579,123
108,78,593,124
112,88,586,117
107,47,619,130
125,88,577,113
105,64,614,120
85,38,637,143
107,80,604,112
103,92,600,108
99,44,630,130
105,78,603,117
113,89,589,112
104,54,630,115
102,98,592,111
116,96,587,104
115,83,593,112
108,75,601,119
100,71,605,127
112,59,597,135
102,63,622,116
111,89,595,108
121,82,603,97
118,82,588,115
