TQ,FQ,TS,FS
86,33,636,148
80,58,620,145
102,67,589,145
96,83,592,132
69,33,651,150
98,88,600,117
83,30,646,144
94,84,587,138
101,89,572,141
76,38,630,159
76,44,641,142
85,38,621,159
81,39,643,140
88,52,611,152
69,41,663,130
79,42,643,139
90,91,586,136
107,92,561,143
92,78,593,140
75,35,639,154
95,40,626,142
205,491,174,33
78,40,638,147
69,33,642,159
90,83,601,129
69,36,656,142
95,87,587,134
76,34,647,146
84,40,638,141
92,79,605,127
82,81,609,131
90,92,591,130
85,78,598,142
77,39,637,150
76,48,628,151
96,48,608,151
93,75,610,125
79,45,639,140
89,32,653,129
85,43,627,148
