TQ,FQ,TS,FS
87,34,635,147
98,100,578,127
91,42,614,156
89,41,634,139
72,34,650,147
85,36,652,130
84,29,647,143
93,85,586,139
91,48,613,151
93,84,584,142
84,44,641,134
88,43,616,156
79,39,643,142
90,51,612,150
69,40,664,130
80,42,643,138
88,93,584,138
111,79,574,139
79,39,632,153
94,77,597,135
107,41,625,130
91,38,627,147
88,85,593,137
71,35,640,157
90,48,636,129
84,82,610,127
93,90,584,136
81,44,637,141
90,40,638,135
84,48,636,135
86,88,602,127
80,45,638,140
88,82,594,139
84,46,630,143
92,73,603,135
110,92,564,137
97,81,604,121
89,87,597,130
95,34,651,123
83,43,627,150
