TQ,FQ,TS,FS
113,54,615,121
121,129,549,104
132,108,548,115
117,129,546,111
120,109,575,99
108,47,641,107
106,34,642,121
119,115,556,113
130,120,541,112
105,58,610,130
103,54,631,115
118,75,584,126
111,68,614,110
114,68,595,126
93,64,640,106
102,59,626,116
100,75,602,126
144,100,553,106
108,49,622,124
108,73,601,121
122,71,595,115
124,74,591,114
104,71,607,121
91,52,623,137
126,106,578,93
110,123,569,101
126,102,572,103
124,113,568,98
112,59,619,113
110,59,625,109
90,53,637,123
99,61,622,121
124,109,567,103
129,130,546,98
108,87,589,119
128,82,574,119
124,113,572,94
102,53,631,117
134,106,579,84
112,67,603,121
