TQ,FQ,TS,FS
84,31,638,150
75,45,633,150
86,36,620,161
86,73,602,142
63,27,657,156
98,68,620,117
89,56,620,138
86,81,590,146
90,78,583,152
74,32,636,161
75,39,646,143
81,39,620,163
69,34,648,152
86,43,620,154
182,526,178,17
192,489,196,26
71,45,632,155
100,73,580,150
75,30,641,157
84,81,593,145
96,35,631,141
212,502,163,26
69,31,647,156
67,32,643,161
79,41,643,140
67,28,664,144
91,80,594,138
77,29,652,145
204,497,181,21
84,42,642,135
69,35,655,144
76,45,638,144
82,74,602,145
100,87,589,127
70,46,630,157
220,452,204,27
77,29,656,141
195,511,173,24
88,27,658,130
76,33,637,157
