TQ,FQ,TS,FS
129,88,581,105
116,101,577,109
128,66,590,119
117,90,585,111
126,99,585,93
119,56,632,96
138,141,535,89
119,84,587,113
130,100,561,112
122,78,590,113
108,65,620,110
128,100,559,116
121,94,588,100
133,87,576,107
111,108,596,88
116,111,574,102
114,111,566,112
142,59,594,108
122,77,594,110
113,75,599,116
129,73,593,108
125,78,587,113
121,105,573,104
105,64,611,123
116,57,627,103
135,195,497,76
130,73,601,99
135,109,572,87
131,102,576,94
123,79,605,96
107,70,620,106
113,76,607,107
115,76,600,112
111,70,606,116
110,83,593,117
165,160,496,82
110,62,623,108
120,90,594,99
143,105,580,75
117,53,617,116
