TQ,FQ,TS,FS
123,80,589,111
108,83,595,117
116,42,614,131
119,108,567,109
97,53,631,122
109,59,629,106
120,82,594,107
116,106,565,116
112,96,565,130
104,44,624,131
125,107,578,93
133,107,552,111
105,64,618,116
127,92,571,113
106,109,595,93
102,58,627,116
93,56,621,133
133,82,571,117
105,48,623,127
95,42,632,134
120,81,585,117
138,103,562,100
117,92,586,108
114,91,584,114
107,45,639,112
90,47,645,121
121,88,586,108
107,55,626,115
108,52,626,117
122,87,597,97
103,84,606,110
101,52,631,119
125,94,582,102
106,48,628,121
116,87,589,111
140,107,549,107
102,63,622,116
119,95,589,100
122,83,602,96
115,77,593,118
