TQ,FQ,TS,FS
131,73,596,103
133,136,542,92
133,80,576,114
110,77,598,118
103,60,624,116
116,56,632,99
128,98,578,99
108,58,613,124
118,78,583,124
112,63,605,123
121,82,603,97
116,61,598,128
115,77,605,106
121,74,589,119
114,131,573,85
111,83,602,107
99,66,611,127
130,54,599,120
113,56,615,119
103,56,618,126
124,58,608,113
122,74,591,116
124,112,566,101
100,49,626,128
114,56,628,105
113,136,556,98
113,62,612,116
134,115,566,88
131,126,552,94
125,81,603,94
107,80,610,106
112,82,601,108
109,57,619,118
112,52,624,115
110,71,605,117
133,75,581,114
103,52,633,115
118,73,611,101
116,49,636,102
117,66,604,116
