TQ,FQ,TS,FS
160,180,489,74
133,138,540,92
131,73,583,116
117,68,607,111
118,83,601,101
119,53,635,96
132,84,592,95
119,86,585,113
136,98,563,106
127,75,593,108
143,175,510,75
123,86,573,121
121,97,585,100
136,98,565,104
114,112,592,85
116,75,610,102
143,178,499,83
167,157,496,83
120,58,613,112
117,88,586,112
150,155,511,87
145,120,545,93
120,86,592,105
114,56,619,114
122,68,616,97
111,83,609,100
150,140,534,79
121,67,614,101
135,136,542,90
136,119,565,83
112,69,621,101
146,169,514,74
120,84,592,107
121,83,593,106
126,110,566,101
141,85,571,106
124,106,579,94
123,110,574,96
133,64,621,85
153,171,499,80
