TQ,FQ,TS,FS
113,87,582,121
79,58,620,146
108,87,569,139
97,86,589,131
188,426,258,31
103,98,590,112
86,40,636,141
104,120,551,128
216,433,228,26
84,44,624,151
81,52,633,137
107,106,553,137
77,41,641,144
108,96,567,132
86,105,599,113
91,88,597,127
76,53,624,150
117,93,560,133
93,94,577,139
81,46,628,148
100,48,618,137
88,38,627,150
90,104,574,135
94,98,577,134
84,48,636,135
78,47,645,133
193,424,250,36
84,37,644,138
91,46,632,134
88,52,632,131
78,43,647,135
96,104,579,124
100,95,581,127
105,92,584,122
76,56,620,151
119,94,562,128
106,99,586,112
81,56,628,138
95,34,651,123
87,45,625,146
