TQ,FQ,TS,FS
73,32,637,161
65,37,641,160
91,51,605,156
82,64,611,146
60,26,658,159
77,25,663,138
81,49,627,146
77,57,614,155
74,64,597,168
82,50,618,153
63,33,652,155
86,57,602,158
74,51,631,147
89,62,601,151
67,62,642,132
77,56,629,141
71,62,615,155
85,30,623,165
70,27,644,162
63,31,643,166
96,60,606,141
78,33,632,160
72,53,625,153
57,31,644,171
70,33,651,149
71,59,633,140
84,69,605,145
65,30,651,157
81,59,619,144
212,536,148,7
68,57,633,145
73,69,614,147
69,56,620,158
88,62,614,139
65,35,641,162
84,36,620,163
70,24,661,148
78,64,620,141
203,533,152,15
81,65,605,152
