TQ,FQ,TS,FS
132,89,580,102
128,136,542,97
136,89,567,111
148,171,504,80
127,93,591,92
129,78,610,86
143,145,531,84
113,83,588,119
137,110,551,105
118,65,603,117
145,177,508,73
129,85,574,115
116,70,612,105
136,88,575,104
119,123,581,80
131,187,498,87
114,101,576,112
147,73,580,103
124,79,592,108
149,165,509,80
138,91,575,99
127,77,588,111
115,84,594,110
115,78,597,113
133,118,566,86
117,108,584,94
143,99,575,86
197,415,266,25
133,88,590,92
125,84,600,94
125,111,579,88
119,89,594,101
118,78,598,109
113,67,609,114
112,82,594,115
144,91,565,103
121,92,593,97
118,87,597,101
141,76,609,77
122,54,616,111
