TQ,FQ,TS,FS
132,96,573,102
112,87,591,113
136,99,557,111
129,127,548,99
105,61,623,114
117,63,625,98
112,45,631,115
105,61,610,127
134,115,546,108
104,57,611,131
133,119,566,85
123,82,577,121
108,53,629,113
116,75,588,124
117,125,579,82
102,59,626,116
99,76,601,127
140,90,563,110
104,63,608,128
98,50,624,131
135,63,603,102
126,85,580,112
105,66,612,120
114,106,569,114
134,121,563,85
111,116,576,100
133,109,565,96
123,73,608,99
115,72,606,110
117,74,610,102
99,73,617,114
111,73,610,109
119,101,575,108
128,103,573,99
108,68,608,119
148,123,533,99
105,61,624,113
107,64,620,112
121,54,631,97
109,61,609,124
