TQ,FQ,TS,FS
126,70,599,108
118,82,596,107
132,74,582,115
119,84,591,109
112,71,613,107
123,57,631,92
123,48,628,104
118,70,601,114
124,66,595,118
132,125,543,103
139,152,533,79
121,70,589,123
114,60,622,107
127,83,580,113
102,71,633,97
111,78,607,107
109,83,594,117
138,61,592,112
121,61,610,111
111,61,613,118
133,69,597,104
137,94,571,101
120,83,595,105
112,59,616,116
122,65,619,97
121,150,542,90
121,72,602,108
124,82,599,98
121,66,612,104
128,78,606,91
109,81,609,104
118,80,603,102
112,65,611,115
119,79,597,108
127,131,545,100
142,82,574,105
113,70,615,105
117,59,625,102
129,64,621,89
126,75,595,107
