TQ,FQ,TS,FS
95,65,604,139
68,41,637,157
92,57,599,155
75,34,641,153
60,27,657,159
90,56,632,125
73,21,655,154
64,39,632,168
72,33,628,170
84,54,614,151
65,38,647,153
90,64,595,154
66,26,656,155
92,67,596,148
70,67,637,129
79,67,618,139
207,538,139,19
87,33,620,163
72,32,639,160
214,510,164,15
90,34,632,147
78,35,630,160
73,64,614,152
60,33,642,168
82,71,613,137
63,33,659,148
88,71,603,141
68,32,649,154
75,35,643,150
82,63,621,137
72,65,625,141
78,75,608,142
74,59,617,153
91,69,607,136
69,41,635,158
86,40,616,161
84,58,627,134
70,41,643,149
83,28,657,135
71,32,638,162
