TQ,FQ,TS,FS
123,55,614,111
127,108,570,98
132,73,583,115
117,66,609,111
111,69,615,108
121,60,628,94
137,143,533,90
136,154,517,96
123,63,598,119
139,135,533,96
116,68,617,102
120,72,587,124
115,66,616,106
127,84,579,113
101,66,638,98
111,79,606,107
107,71,606,119
153,123,530,97
119,59,612,113
111,60,614,118
140,127,539,97
131,83,582,107
132,152,526,93
110,57,618,118
122,65,619,97
105,73,619,106
121,71,603,108
119,73,608,103
136,152,526,89
130,78,606,89
109,81,609,104
117,71,612,103
112,65,611,115
117,66,610,110
127,131,545,100
141,74,582,106
114,71,614,104
122,89,595,97
134,86,599,84
123,62,608,110
