TQ,FQ,TS,FS
138,94,575,96
125,120,558,100
124,64,592,123
121,89,586,107
120,77,607,99
122,59,629,93
123,74,602,104
118,83,588,114
125,58,603,117
122,77,591,113
117,67,618,101
120,79,580,124
124,95,587,97
134,99,564,106
116,95,609,83
122,100,585,96
114,105,572,112
144,83,570,106
118,71,600,114
120,91,583,109
135,72,594,102
129,83,582,109
136,156,522,89
112,64,611,116
121,73,611,98
113,86,606,98
127,76,598,102
121,69,612,101
123,77,601,102
143,139,545,76
108,78,612,105
145,160,523,75
116,77,599,111
128,108,568,99
113,75,601,114
143,104,552,104
108,58,627,110
109,65,619,110
127,70,615,91
124,56,614,109
