TQ,FQ,TS,FS
85,29,640,149
84,49,629,141
89,31,625,158
76,45,630,152
77,33,651,142
89,53,635,126
105,60,616,122
71,40,631,161
98,71,590,144
98,61,607,137
100,72,613,118
101,66,593,143
88,68,614,133
97,76,587,143
75,39,665,124
88,69,616,130
82,47,630,144
94,34,619,156
74,31,640,158
84,61,613,145
119,60,606,118
102,67,598,136
73,35,643,152
87,68,607,141
99,73,611,120
83,68,624,128
90,71,603,139
89,31,650,133
92,62,616,133
100,76,608,119
71,31,659,142
96,79,604,124
83,30,646,144
94,68,608,133
81,36,640,146
103,67,589,144
99,67,618,119
89,63,621,130
84,27,658,134
89,41,629,144
