TQ,FQ,TS,FS
112,48,621,122
100,69,609,125
104,55,601,143
119,110,565,109
95,52,632,124
107,51,637,108
111,49,627,116
109,71,600,123
110,61,600,132
100,54,614,135
96,61,624,122
129,130,529,115
101,65,617,120
112,67,596,128
89,67,637,110
115,112,573,103
94,67,610,132
121,52,601,129
97,45,626,135
97,61,613,132
121,52,614,116
109,56,609,129
103,75,603,122
96,51,624,132
102,59,625,117
99,68,624,112
111,71,603,118
115,57,624,107
110,54,624,115
108,58,626,111
94,65,625,119
109,66,617,111
94,52,624,133
98,56,620,129
98,67,609,129
122,74,582,125
109,63,622,109
102,69,615,117
109,49,636,109
109,52,618,124
