TQ,FQ,TS,FS
124,86,583,110
127,156,522,98
120,71,585,127
127,123,552,101
111,73,611,108
120,57,631,95
116,64,612,111
107,79,592,125
133,127,534,109
135,119,549,100
111,68,617,107
118,64,595,126
133,125,557,88
135,122,541,105
123,123,581,76
99,58,627,119
136,152,525,90
138,73,580,112
129,142,529,103
114,89,585,115
121,59,607,116
118,92,573,120
106,66,612,119
104,68,607,124
113,72,612,106
115,113,579,96
116,68,606,113
109,62,619,113
115,63,615,110
118,74,610,101
103,63,627,110
109,67,616,111
102,58,618,125
104,67,609,123
100,69,607,127
134,91,565,113
109,60,625,109
123,121,563,96
123,50,635,95
110,58,612,123
