TQ,FQ,TS,FS
124,85,584,110
127,159,519,98
128,82,574,119
112,71,604,116
111,68,616,108
117,48,640,98
110,43,633,117
107,75,596,125
118,77,584,124
120,66,602,115
118,87,598,100
126,92,567,118
114,65,617,107
121,74,589,119
129,146,558,70
99,58,627,119
105,78,599,121
128,53,600,122
108,69,602,124
133,132,542,96
124,65,601,113
119,96,569,119
125,128,550,100
126,125,550,102
115,78,606,104
120,136,556,91
139,139,535,90
109,63,618,113
140,138,540,85
116,61,623,103
104,65,625,109
116,98,585,104
105,67,609,122
104,68,608,123
115,126,550,112
137,101,555,110
109,61,624,109
101,59,625,118
131,82,603,87
124,124,546,109
