TQ,FQ,TS,FS
107,70,599,127
91,83,595,134
97,37,619,150
95,81,594,133
92,69,615,127
88,31,657,127
96,61,615,131
90,44,627,142
105,67,594,137
90,65,603,145
86,48,637,132
100,40,619,144
89,35,647,132
104,76,587,136
89,90,614,110
96,77,608,122
87,75,602,139
110,61,592,140
93,72,599,139
91,97,577,138
116,69,597,121
96,49,616,142
98,75,603,127
98,87,588,130
108,77,607,111
89,76,616,122
99,70,604,130
107,73,608,115
102,68,610,123
105,81,603,114
88,69,621,125
99,86,597,121
93,76,600,134
94,47,629,133
81,41,635,146
108,83,573,139
95,69,616,123
81,38,646,138
96,38,647,122
91,42,628,142
