TQ,FQ,TS,FS
219,491,178,15
78,46,632,147
86,36,620,161
87,74,601,141
63,27,657,156
86,28,660,129
89,56,620,138
72,39,632,160
91,78,583,151
85,66,602,150
84,79,606,134
95,80,579,149
78,72,610,143
86,41,622,154
67,35,669,132
83,70,615,135
71,45,632,155
100,73,580,150
75,31,640,157
84,91,583,145
94,35,631,143
82,33,632,156
76,78,600,149
68,34,641,160
77,40,644,142
68,30,662,143
91,80,594,138
77,29,652,145
87,82,596,138
207,505,179,12
69,35,655,144
183,462,221,37
74,35,641,153
79,32,644,148
70,46,630,157
92,44,612,155
77,29,656,141
72,43,641,147
88,27,658,130
77,34,636,156
