TQ,FQ,TS,FS
130,100,569,104
108,103,575,117
126,80,576,121
102,53,622,126
114,69,615,105
119,58,630,96
112,47,629,115
112,84,587,120
127,97,564,115
134,99,569,101
116,82,603,102
152,148,511,92
142,146,536,79
124,68,595,116
134,157,547,65
104,55,630,114
139,168,509,87
143,77,576,107
105,66,605,127
117,93,581,112
123,69,597,114
122,103,562,116
109,64,614,116
103,50,625,125
114,81,603,105
127,151,541,84
123,73,601,106
129,129,552,93
145,152,526,80
137,148,536,82
131,137,553,82
114,87,596,106
136,146,530,91
110,78,598,117
115,123,553,112
135,72,584,112
128,114,571,90
106,69,615,113
128,67,618,90
131,140,530,102
