TQ,FQ,TS,FS
149,155,514,85
120,140,538,105
118,65,591,129
111,77,598,117
106,85,599,113
133,110,578,82
133,114,562,94
125,113,558,107
136,131,530,106
110,65,603,125
133,132,553,85
124,83,576,120
111,65,617,110
142,152,511,98
120,127,577,79
127,135,550,91
102,76,601,124
146,109,544,104
108,62,609,124
108,74,600,121
133,78,588,104
147,132,533,91
133,136,542,92
128,137,538,100
113,64,620,106
101,70,622,110
117,78,596,112
123,94,587,99
133,136,542,92
134,142,542,85
119,110,580,94
134,150,533,86
113,96,580,114
119,65,611,108
103,70,606,124
129,86,570,118
134,139,546,84
117,129,555,102
123,57,628,95
141,158,512,92
