TQ,FQ,TS,FS
65,47,622,169
58,48,630,167
213,430,226,34
58,33,642,170
59,38,646,160
174,412,276,41
200,436,240,27
185,423,248,47
203,394,267,39
190,398,270,45
174,413,272,44
197,404,255,47
54,31,651,167
217,427,236,23
56,33,671,143
186,435,250,32
56,42,635,170
217,404,249,33
58,36,635,174
53,22,652,176
70,36,630,167
69,45,620,169
53,31,647,172
56,32,643,172
64,49,635,155
171,417,275,40
202,453,221,27
184,417,264,38
187,393,285,38
195,401,283,24
185,455,235,28
56,39,644,164
52,25,651,175
193,410,266,34
177,419,257,50
215,409,247,32
58,29,656,160
180,411,273,39
173,404,281,45
52,33,637,181
