TQ,FQ,TS,FS
138,117,552,96
126,142,536,99
124,75,581,123
116,82,593,112
110,72,612,109
116,61,627,99
135,123,553,92
132,146,525,100
142,150,511,100
137,131,537,98
120,73,612,98
145,137,522,99
122,86,596,99
141,149,514,99
124,155,549,75
115,111,574,103
138,151,526,88
147,115,538,103
113,74,597,119
112,77,597,117
142,125,541,95
153,144,521,85
115,84,594,110
125,136,539,103
112,65,619,107
98,62,630,113
119,74,600,110
128,86,595,94
141,150,528,84
123,84,600,96
128,141,549,85
146,148,535,74
114,88,588,113
131,92,584,96
128,128,548,99
136,84,572,111
136,135,550,82
135,146,538,84
126,75,610,92
141,145,525,92
