TQ,FQ,TS,FS
206,468,201,28
206,536,142,19
96,58,598,151
85,69,606,143
72,58,626,147
81,26,662,134
88,54,622,139
85,71,600,147
84,73,588,158
71,30,638,164
70,39,646,148
92,77,582,152
77,72,610,144
79,40,623,161
75,82,622,124
82,66,619,136
67,42,635,159
98,64,589,152
72,29,642,160
75,72,602,154
219,524,142,18
91,63,602,147
68,30,648,157
63,31,644,165
81,75,609,138
64,29,663,147
89,71,603,140
88,60,621,134
86,68,610,139
79,40,644,140
64,34,656,149
81,83,600,139
71,31,645,156
95,68,608,132
69,43,633,158
88,41,615,159
73,27,658,145
73,45,639,146
86,28,657,132
212,520,150,21
