TQ,FQ,TS,FS
104,49,620,130
106,110,568,119
104,57,599,143
111,90,585,117
90,50,634,129
99,40,648,116
99,39,637,128
110,84,587,122
108,52,609,134
91,51,617,144
114,109,576,104
108,58,601,136
112,97,585,109
107,72,591,133
101,108,596,98
105,96,589,113
105,112,565,121
127,86,567,123
94,45,626,138
91,53,621,138
118,56,610,119
108,60,605,130
108,95,583,117
89,55,620,139
117,99,585,102
110,97,595,101
120,105,569,109
102,62,619,120
100,52,626,125
122,117,567,97
99,88,602,114
111,103,580,109
91,62,614,136
117,100,576,110
93,57,619,134
109,70,586,138
114,119,566,104
105,88,596,114
109,51,634,109
104,52,618,129
