TQ,FQ,TS,FS
122,59,610,112
119,96,582,106
128,77,579,119
106,74,601,122
107,64,620,112
121,60,628,94
123,86,590,104
111,71,600,121
139,126,535,103
110,65,603,125
120,67,618,98
121,71,588,123
109,61,621,112
123,79,584,117
102,73,631,97
106,67,618,112
103,81,596,123
141,96,557,109
117,83,588,115
110,60,614,119
137,67,599,100
137,121,544,101
106,64,614,119
101,61,614,127
123,82,602,96
100,74,618,111
116,61,613,113
135,113,568,87
116,74,604,109
139,132,552,80
108,84,606,105
118,85,598,102
108,70,606,119
116,62,614,111
110,77,599,117
126,80,576,121
107,55,630,111
123,121,563,96
122,56,629,96
121,72,598,112
