TQ,FQ,TS,FS
128,103,566,106
123,115,563,102
121,61,595,126
96,67,608,132
105,57,627,114
124,93,595,91
122,92,584,105
116,98,573,116
124,93,568,118
117,81,587,118
129,115,570,89
134,121,538,110
110,72,610,111
113,71,592,127
97,61,643,102
102,60,625,116
96,63,614,130
134,86,567,116
102,60,611,130
101,56,618,128
139,84,582,98
117,55,610,121
123,102,576,102
110,96,579,118
107,55,629,112
91,63,629,120
128,107,567,101
128,99,582,94
125,94,584,100
107,67,617,112
98,77,613,115
116,83,600,104
115,96,580,112
111,58,618,116
108,58,618,119
127,86,570,120
124,109,576,94
103,59,625,116
115,46,639,103
121,79,591,112
