TQ,FQ,TS,FS
136,103,566,98
140,176,502,85
123,64,592,124
121,92,583,107
115,60,624,104
126,67,621,89
133,127,549,94
114,79,592,118
131,106,555,111
140,126,542,95
108,71,614,110
123,75,584,121
117,68,614,104
157,162,501,83
106,73,631,93
186,448,237,32
115,94,583,111
141,50,603,109
113,67,604,119
139,148,526,90
151,166,500,86
123,87,578,115
112,85,593,113
109,61,614,119
116,74,610,103
127,171,521,84
147,123,551,82
113,71,610,109
142,144,534,83
129,100,584,90
108,73,617,105
113,67,616,107
112,63,613,115
116,74,602,111
125,142,534,102
140,81,575,107
113,73,612,105
113,70,614,106
136,70,615,82
112,52,618,121
