TQ,FQ,TS,FS
124,58,611,110
115,71,607,110
135,87,569,112
110,57,618,118
105,61,623,114
123,75,613,92
119,44,632,108
132,151,520,100
128,86,575,114
116,65,603,119
126,89,596,92
125,81,578,119
114,79,603,107
126,79,584,114
108,76,628,91
109,73,612,109
104,73,604,122
138,70,583,112
115,48,623,117
115,74,600,114
130,63,603,107
120,61,604,118
110,63,615,115
104,55,620,124
115,48,636,104
105,79,613,106
124,78,596,105
117,70,611,105
134,148,530,91
125,71,613,94
102,72,618,111
115,75,608,105
111,62,614,116
117,68,608,110
109,72,604,118
139,86,570,108
115,78,607,103
127,126,558,92
130,72,613,88
139,132,538,94
