TQ,FQ,TS,FS
102,49,620,132
91,63,615,134
100,56,600,147
108,86,589,120
84,43,641,135
100,41,647,115
94,36,640,133
90,63,608,142
110,84,577,132
92,48,620,143
90,49,636,128
101,49,610,143
86,39,643,135
101,53,610,139
86,44,660,113
89,58,627,129
96,66,611,130
115,42,611,135
95,42,629,137
84,43,631,145
125,102,564,112
100,55,610,138
84,54,624,141
86,51,624,142
110,94,590,109
105,114,578,106
100,49,625,129
113,103,578,109
99,60,618,126
104,53,631,115
81,48,642,132
92,55,628,128
88,42,634,139
89,45,631,138
86,54,622,141
115,59,597,132
87,44,641,131
86,53,631,133
125,116,569,93
96,48,622,137
