TQ,FQ,TS,FS
104,59,610,130
92,81,597,133
91,42,614,156
91,66,609,137
83,64,620,136
96,57,631,119
97,54,622,130
80,39,632,152
86,37,624,156
99,67,601,136
86,69,616,132
104,68,591,140
90,73,609,131
77,42,621,163
80,69,635,119
84,33,652,134
73,43,634,153
95,30,623,155
80,29,642,152
87,65,609,142
111,67,599,126
88,43,622,150
87,60,618,138
73,31,644,155
93,66,618,126
85,75,617,126
98,71,603,131
89,32,649,133
97,68,610,128
101,66,618,118
84,60,630,129
93,75,608,127
94,56,620,133
94,62,614,133
97,71,605,130
112,75,581,135
94,69,616,124
91,68,616,128
104,64,621,114
91,38,632,142
