TQ,FQ,TS,FS
119,46,623,115
118,89,589,107
145,142,514,102
125,128,547,103
103,60,624,116
121,67,621,94
114,39,637,113
127,130,541,105
116,61,600,126
112,63,605,123
121,89,596,97
122,79,580,122
114,71,611,107
121,74,589,119
106,73,631,93
109,78,607,109
109,81,596,117
147,104,549,103
119,70,601,113
110,64,610,119
127,60,606,110
141,118,547,97
125,120,558,100
100,49,626,128
112,48,636,107
99,71,621,112
113,62,612,116
111,56,625,111
114,62,616,111
122,70,614,97
96,65,625,117
111,82,601,109
106,52,624,121
112,51,625,115
121,80,596,106
133,68,588,114
103,52,633,115
118,73,611,101
124,69,616,94
116,67,603,117
