TQ,FQ,TS,FS
114,69,600,120
100,105,573,125
114,78,578,133
106,101,574,122
96,89,595,123
109,78,610,106
98,70,606,129
108,85,586,124
119,85,576,123
89,44,624,146
106,94,591,112
105,52,607,139
94,45,637,127
99,62,601,141
94,92,612,105
99,84,601,119
82,62,615,144
111,50,603,139
90,42,629,142
101,83,591,128
116,52,614,121
104,56,609,134
95,49,629,130
97,81,594,131
111,89,595,108
101,100,592,110
109,90,584,120
115,86,595,107
102,84,594,123
114,100,584,105
87,45,645,126
105,95,588,115
100,93,583,127
113,96,580,114
102,88,588,125
98,63,593,149
98,83,602,120
101,83,601,118
109,49,636,109
98,50,620,135
