TQ,FQ,TS,FS
95,50,619,139
87,73,605,138
97,51,605,150
87,70,605,141
69,28,656,150
83,45,643,132
90,52,624,137
84,63,608,148
92,71,590,150
84,51,617,151
98,80,605,120
99,63,596,145
79,64,618,142
87,58,605,153
72,71,633,127
83,68,617,135
76,71,606,150
92,52,601,158
66,31,640,166
77,60,614,152
101,58,608,136
81,37,628,157
81,54,624,144
81,57,618,147
93,65,619,126
64,30,662,147
88,67,607,141
95,58,623,127
83,58,620,142
90,72,612,129
77,59,631,136
86,70,613,134
81,65,611,146
87,59,617,140
79,57,619,148
103,69,587,144
87,47,638,131
74,65,619,145
86,24,661,132
88,63,607,145
