TQ,FQ,TS,FS
78,41,628,156
82,78,600,143
74,45,611,173
75,36,639,153
60,35,649,159
77,28,660,138
73,29,647,154
65,47,624,167
74,36,625,168
66,32,636,169
184,488,197,34
86,79,580,158
65,31,651,156
91,79,584,149
182,500,204,17
188,462,223,30
64,50,627,162
90,34,619,160
206,469,202,26
60,32,642,169
81,33,633,156
194,443,222,44
57,39,639,168
54,36,639,174
201,489,195,18
65,34,658,146
202,479,195,27
66,34,647,156
70,45,633,155
201,432,252,18
60,29,661,153
197,485,198,23
61,33,643,166
69,33,643,158
196,488,188,31
94,44,612,153
60,30,655,158
79,77,607,140
83,31,654,135
67,37,633,166
