TQ,FQ,TS,FS
110,76,593,124
94,83,595,131
113,75,581,134
93,77,598,135
92,74,610,127
97,69,619,118
91,27,649,136
103,82,589,129
222,520,141,20
101,72,596,134
90,79,606,128
95,43,616,149
94,81,601,127
110,91,572,130
85,95,609,114
97,66,619,121
80,53,624,146
102,35,618,148
83,30,641,149
83,66,608,146
110,71,595,127
90,45,620,148
82,42,636,143
78,37,638,150
97,81,603,122
83,50,642,128
103,82,592,126
92,35,646,130
86,37,641,139
105,83,601,114
88,72,618,125
100,85,598,120
86,33,643,141
85,41,635,142
89,47,629,138
121,82,574,126
100,76,609,118
82,40,644,137
106,65,620,112
97,49,621,136
