TQ,FQ,TS,FS
128,93,576,106
102,70,608,123
106,68,588,141
98,60,615,130
103,91,593,116
104,47,641,111
120,97,579,107
109,109,562,123
123,113,548,119
110,96,572,125
119,123,562,99
122,104,555,122
117,105,577,104
111,79,584,129
104,114,590,95
108,114,571,110
109,117,560,117
130,103,550,120
112,105,566,120
109,101,573,120
122,62,604,115
109,59,606,129
112,112,566,113
118,117,558,110
121,100,584,98
88,54,638,123
103,63,611,126
115,66,615,107
119,121,557,106
126,134,550,93
107,100,590,106
104,66,617,116
109,105,571,118
101,62,614,126
108,93,583,119
145,122,534,102
109,85,600,109
97,64,620,122
117,62,623,101
126,119,551,107
