TQ,FQ,TS,FS
123,63,606,111
127,107,571,98
125,56,600,122
115,62,613,113
112,73,611,107
123,56,632,92
129,101,575,98
118,70,601,114
144,139,522,98
120,77,591,115
123,76,609,95
124,101,558,120
116,84,598,105
147,151,512,93
105,79,625,94
109,75,610,109
108,75,602,118
137,60,593,113
121,61,610,111
112,68,606,117
133,68,598,104
152,143,522,86
132,148,530,93
128,137,538,100
128,81,603,91
105,68,624,106
133,117,557,96
124,82,599,98
123,67,611,102
131,86,598,88
105,75,615,108
141,150,533,79
114,65,611,113
119,73,603,108
109,64,612,118
146,111,545,101
107,52,633,111
128,128,556,91
127,61,624,91
141,154,516,92
