TQ,FQ,TS,FS
146,133,536,88
103,78,600,122
113,51,605,134
102,56,619,126
120,85,599,99
116,46,642,99
130,119,557,97
114,96,575,118
118,63,598,124
114,61,607,121
106,61,624,112
116,66,593,128
108,56,626,113
114,66,597,126
102,65,639,97
105,85,600,113
134,149,528,92
137,94,559,113
114,74,597,118
108,86,588,121
126,84,582,111
108,70,595,130
128,143,535,97
104,59,616,124
109,71,613,110
99,58,634,112
113,63,611,116
105,57,624,117
122,87,591,103
130,135,549,89
128,146,544,85
109,78,605,111
101,64,612,126
102,61,615,125
97,66,610,130
133,89,567,114
108,61,624,110
105,65,619,114
122,55,630,96
112,63,607,121
