TQ,FQ,TS,FS
102,56,613,132
90,86,592,135
82,32,624,165
79,37,638,149
69,29,655,150
90,58,630,125
95,57,619,132
76,40,631,156
99,79,582,143
84,54,614,151
84,44,641,134
101,70,589,143
83,66,616,138
76,44,619,164
76,74,630,123
89,74,611,129
80,79,598,146
96,55,598,154
69,34,637,163
87,73,601,142
106,54,612,131
84,40,625,154
86,61,617,139
82,63,612,146
87,43,641,132
78,69,623,133
93,78,596,136
101,66,615,121
87,67,611,138
208,553,131,11
85,72,618,128
89,79,604,131
82,69,607,145
90,72,604,137
83,62,614,144
111,76,580,136
87,55,630,131
80,72,612,139
105,58,627,113
78,41,629,155
