TQ,FQ,TS,FS
138,99,570,96
125,114,564,100
136,86,570,111
120,88,587,108
124,100,584,95
124,67,621,91
123,60,616,104
118,81,590,114
130,82,579,112
116,70,598,119
119,70,615,99
122,77,582,122
120,87,595,101
133,95,568,107
109,90,614,90
113,87,598,105
112,91,586,114
140,67,586,110
120,73,598,112
120,79,595,109
154,136,530,83
135,98,567,103
120,85,593,105
120,116,559,108
114,63,621,105
110,87,605,101
127,80,594,102
119,66,615,103
145,164,514,80
131,88,596,88
107,82,608,106
129,103,580,91
116,81,595,111
124,84,592,103
117,82,594,110
138,100,556,109
121,100,585,97
112,71,613,107
131,75,610,87
126,71,599,107
