TQ,FQ,TS,FS
108,48,621,126
90,55,623,135
102,54,602,145
97,58,617,131
79,37,647,140
98,47,641,117
109,74,602,118
92,47,624,140
99,42,619,143
91,44,624,144
86,55,630,132
98,53,606,146
83,42,640,138
100,67,596,140
81,46,658,118
94,45,640,124
89,57,620,137
124,88,565,126
106,79,592,126
91,56,618,138
108,44,622,129
94,50,615,144
87,45,633,138
87,53,622,141
106,98,586,113
101,102,590,110
94,47,627,135
97,44,637,125
97,51,627,128
103,55,629,116
84,47,643,129
114,111,572,106
109,93,583,118
89,40,636,138
84,55,621,143
112,52,604,135
107,97,588,111
96,98,586,123
101,41,644,117
114,93,577,119
