TQ,FQ,TS,FS
84,28,641,150
91,83,595,134
86,33,623,161
81,31,644,147
68,26,658,151
81,30,658,134
95,55,621,132
78,47,624,154
93,84,577,149
88,64,604,147
92,83,602,126
86,43,616,158
74,37,645,147
81,41,622,159
77,70,634,122
78,35,650,140
79,75,602,147
102,65,588,148
71,34,637,161
70,29,645,159
109,64,602,128
86,33,632,152
75,32,646,150
64,30,645,164
96,71,613,123
63,36,656,148
78,39,635,151
80,41,640,142
91,67,611,134
88,72,612,131
66,36,654,147
74,45,638,146
73,35,641,154
97,68,608,130
77,41,635,150
92,49,607,155
81,29,656,137
75,48,636,144
103,70,615,115
96,68,602,137
